country_code,year,indicator_id,indicator_name,value
US,2020,SP.POP.TOTL,population_total,331577720
US,2021,SP.POP.TOTL,population_total,332099760
US,2022,SP.POP.TOTL,population_total,334017321
US,2023,SP.POP.TOTL,population_total,336806231
US,2024,SP.POP.TOTL,population_total,340110988
US,2010,SP.URB.TOTL.IN.ZS,urban_population_pct,80.69977447
US,2011,SP.URB.TOTL.IN.ZS,urban_population_pct,80.69575543
US,2012,SP.URB.TOTL.IN.ZS,urban_population_pct,80.68374934
US,2013,SP.URB.TOTL.IN.ZS,urban_population_pct,80.66088928
US,2014,SP.URB.TOTL.IN.ZS,urban_population_pct,80.62422318
US,2015,SP.URB.TOTL.IN.ZS,urban_population_pct,80.57079895
US,2016,SP.URB.TOTL.IN.ZS,urban_population_pct,80.49766453
US,2017,SP.URB.TOTL.IN.ZS,urban_population_pct,80.40186784
US,2018,SP.URB.TOTL.IN.ZS,urban_population_pct,80.2804568
US,2019,SP.URB.TOTL.IN.ZS,urban_population_pct,80.13047934
US,2020,SP.URB.TOTL.IN.ZS,urban_population_pct,79.99745176
US,2021,SP.URB.TOTL.IN.ZS,urban_population_pct,80.00747651
US,2022,SP.URB.TOTL.IN.ZS,urban_population_pct,80.03249782
US,2023,SP.URB.TOTL.IN.ZS,urban_population_pct,80.07156112
US,2024,SP.URB.TOTL.IN.ZS,urban_population_pct,80.1247798
